timestamp,value1
1338301800,1.0923006080e+08
1338303600,8.8317144328e+07
1338305400,5.9894364134e+07
1338307200,8.3076451512e+07
1338309000,8.2510527009e+07
1338310800,9.3121348881e+07
1338312600,1.0277147600e+08
1338314400,1.1614150927e+08
1338316200,1.0663597981e+08
1338318000,1.0287675333e+08
1338319800,1.0116576978e+08
1338321600,1.0900355336e+08
1338323400,2.0137842971e+08
1338325200,1.4748632461e+08
1338327000,8.3606054536e+07
1338328800,1.5443186066e+08
1338330600,5.0951033559e+07
1338332400,2.5261427098e+07
1338334200,2.4544597920e+07
1338336000,4.1249096079e+07
1338337800,5.6742252013e+07
1338339600,1.6474850428e+07
1338341400,2.2823750075e+07
1338343200,3.7280162077e+07
1338345000,7.8428815633e+07
1338346800,5.5792400635e+07
1338348600,6.0183302612e+07
1338350400,7.6082516395e+07
1338352200,8.5692256126e+07
1338354000,7.5047501930e+07
1338355800,1.2991923727e+08
1338357600,1.5716535544e+08
1338359400,5.5887695556e+07
1338361200,2.2756214460e+07
1338363000,1.0497250081e+07
1338364800,1.1827427249e+07
1338366600,7.2692979369e+06
1338368400,2.1925880108e+07
1338370200,5.7744740826e+07
1338372000,7.8908702919e+06
1338373800,7.4141368333e+06
1338375600,1.9815768230e+07
1338377400,3.0926358002e+07
1338379200,3.7234177390e+07
1338381000,3.4317321883e+07
1338382800,7.1347308889e+07
1338384600,7.2677653547e+07
1338386400,1.1312148765e+08
1338388200,1.0567329433e+08
1338390000,1.0905323582e+08
1338391800,1.4860144777e+08
1338393600,7.9501149344e+07
1338395400,8.4379923896e+07
1338397200,3.8648966561e+07
1338399000,8.2045409567e+07
1338400800,1.0122758851e+08
1338402600,1.2351765587e+08
1338404400,5.4641472287e+07
1338406200,5.5674483171e+07
1338408000,6.1596645800e+07
1338409800,1.1291989734e+08
1338411600,7.0798870121e+07
1338413400,7.5503743654e+07
1338415200,4.5914505795e+07
1338417000,3.3433263025e+07
1338418800,2.3104823871e+07
1338420600,3.5889483514e+07
1338422400,4.1901514491e+07
1338424200,2.2787157330e+07
1338426000,2.6026026388e+07
1338427800,5.3130094046e+07
1338429600,2.6045527762e+07
1338431400,1.1401737195e+07
1338433200,4.6083579857e+07
1338435000,3.8469175754e+07
1338436800,3.5807809878e+07
1338438600,3.4313344997e+07
1338440400,1.8756774149e+07
1338442200,1.7310505728e+07
1338444000,3.1320257637e+07
1338445800,2.8947725156e+07
1338447600,4.5905337393e+07
1338449400,2.8134627087e+07
1338451200,2.2067969314e+07
1338453000,3.8789446138e+07
1338454800,2.7648288125e+07
1338456600,1.7879737453e+07
1338458400,2.7929841773e+07
1338460200,2.4531133906e+07
1338462000,4.9489757748e+07
1338463800,3.5389664513e+07
1338465600,5.2963723965e+07
1338467400,6.2274958413e+07
1338469200,6.1622004088e+07
1338471000,9.6950563285e+07
1338472800,7.0149664993e+07
1338474600,1.1370063165e+08
1338476400,6.9121467124e+07
1338478200,6.7411938784e+07
1338480000,9.0170752027e+07
1338481800,8.6637781433e+07
1338483600,8.0728983458e+07
1338485400,7.1937799190e+07
1338487200,8.8321288745e+07
1338489000,8.8301085022e+07
1338490800,1.2108383776e+08
1338492600,1.5608884819e+08
1338494400,1.7107740777e+08
1338496200,1.3678506281e+08
1338498000,1.2986896541e+08
1338499800,1.2804592742e+08
1338501600,7.5548368905e+07
1338503400,6.5973992829e+07
1338505200,1.1525907978e+08
1338507000,8.7811638085e+07
1338508800,1.0217582453e+08
1338510600,1.2244043605e+08
1338512400,9.5757517482e+07
1338514200,7.2624630512e+07
1338516000,9.1974959695e+07
1338517800,1.0944643898e+08
1338519600,1.1768097779e+08
1338521400,9.7037947672e+07
1338523200,8.6973747936e+07
1338525000,5.8101240297e+07
1338526800,6.5545628431e+07
1338528600,5.8431637879e+07
1338530400,5.3466647752e+07
1338532200,4.2180730256e+07
1338534000,3.9010618248e+07
1338535800,5.1136064210e+07
1338537600,3.3491300577e+07
1338539400,4.3014951566e+07
1338541200,4.2621194016e+07
1338543000,2.8076194120e+07
1338544800,2.8647772737e+07
1338546600,4.5258773930e+07
1338548400,2.9251526227e+07
1338550200,4.0976524655e+07
1338552000,5.0772149074e+07
1338553800,6.7416147039e+07
1338555600,5.5281014857e+07
1338557400,7.8413401998e+07
1338559200,1.5650544323e+08
1338561000,1.3004623512e+08
1338562800,1.5399031068e+08
1338564600,8.1014073858e+07
1338566400,6.3975374562e+07
1338568200,6.6751212847e+07
1338570000,1.0834611782e+08
1338571800,1.3475351216e+08
1338573600,1.4822727172e+08
1338575400,1.9775986056e+08
1338577200,3.0830080497e+08
1338579000,1.4902457773e+08
1338580800,1.0380983773e+08
1338582600,8.5913774401e+07
1338584400,9.0090071249e+07
1338586200,9.4546861869e+07
1338588000,4.5000803128e+07
1338589800,6.1951437163e+07
1338591600,5.8354075968e+07
1338593400,2.1652728494e+07
1338595200,2.6868740356e+07
1338597000,9.3939559514e+06
1338598800,1.3156814003e+07
1338600600,5.6869081790e+06
1338602400,6.1742025740e+06
1338604200,8.0058442452e+07
1338606000,1.0494538788e+08
1338607800,2.9079580862e+06
1338609600,4.0647767569e+06
1338611400,2.2424722335e+07
1338613200,3.2644184184e+06
1338615000,7.5389525822e+06
1338616800,6.4502607218e+06
1338618600,1.1751797406e+07
1338620400,2.1019500869e+06
1338622200,2.6819814588e+06
1338624000,1.5173477732e+06
1338625800,1.8318292080e+06
1338627600,3.0326785966e+06
1338629400,5.8650264233e+06
1338631200,1.5923363059e+07
1338633000,2.8184259632e+06
1338634800,2.2529152005e+07
1338636600,1.1052262160e+07
1338638400,4.5898369463e+07
1338640200,4.0970241877e+06
1338642000,2.0255150925e+07
1338643800,5.6253672568e+05
1338645600,3.4231163367e+06
1338647400,1.9376767877e+06
1338649200,5.2464844100e+06
1338651000,3.0317850194e+06
1338652800,2.8220572009e+06
1338654600,2.5997334489e+06
1338656400,1.4942323053e+07
1338658200,1.9887955267e+07
1338660000,9.4177230679e+06
1338661800,1.4436137832e+07
1338663600,4.5434531205e+06
1338665400,3.3596207174e+07
1338667200,6.4689781575e+06
1338669000,4.0146525231e+06
1338670800,3.3569807448e+06
1338672600,3.5324823063e+06
1338674400,5.0909251372e+06
1338676200,3.2996203790e+07
1338678000,1.5035976307e+07
1338679800,1.0501372794e+07
1338681600,3.4053706329e+06
1338683400,2.4618303753e+06
1338685200,1.9676378109e+06
1338687000,7.3956942173e+06
1338688800,1.7387459355e+07
1338690600,1.7309981373e+07
1338692400,6.9322416021e+06
1338694200,1.5319255003e+07
1338696000,1.8959583303e+07
1338697800,6.9029027977e+06
1338699600,9.2388144657e+06
1338701400,2.2726652520e+07
1338703200,6.1223165051e+06
1338705000,8.7336986432e+06
1338706800,7.0754526846e+06
1338708600,7.2161744046e+06
1338710400,1.2210926167e+07
1338712200,2.4422942077e+07
1338714000,6.7992707608e+06
1338715800,6.9818201496e+06
1338717600,1.3162157749e+07
1338719400,1.4646133913e+06
1338721200,6.1497369386e+06
1338723000,5.4340134882e+06
1338724800,6.1021536903e+06
1338726600,1.3177800506e+06
1338728400,2.7797084985e+06
1338730200,5.4370446359e+06
1338732000,3.7650135576e+06
1338733800,8.2996009573e+05
1338735600,8.4750641784e+05
1338737400,3.2397606060e+06
1338739200,1.8768342731e+06
1338741000,6.6616569618e+06
1338742800,4.4904912104e+06
1338744600,3.3424618665e+05
1338746400,6.9241389678e+05
1338748200,8.5710762869e+06
1338750000,3.2937394334e+06
1338751800,3.1595891686e+06
1338753600,1.1817379917e+07
1338755400,4.0884789578e+06
1338757200,4.2571815105e+06
1338759000,5.3917483594e+07
1338760800,1.3926542181e+07
1338762600,4.2344291161e+06
1338764400,3.5885572355e+06
1338766200,4.6985345032e+06
1338768000,9.6409062158e+06
1338769800,9.4045105025e+06
1338771600,4.4130870338e+06
1338773400,4.4095997385e+06
1338775200,2.9646032741e+06
1338777000,1.4796366263e+07
1338778800,3.9715909407e+05
1338780600,2.2843520460e+06
1338782400,2.3621417792e+06
1338784200,6.2603730635e+05
1338786000,1.9824983261e+05
1338787800,1.1994604554e+05
1338789600,1.3282189763e+05
1338791400,1.2067592442e+05
1338793200,1.6007770842e+05
1338795000,1.6248530879e+05
1338796800,1.4193169501e+06
1338798600,1.2182898181e+05
1338800400,1.4178534959e+05
1338802200,1.1927521759e+07
1338804000,1.9412007549e+06
1338805800,5.9039483931e+06
1338807600,2.3335772511e+07
1338809400,3.1242202792e+07
1338811200,1.7813407612e+07
1338813000,3.2825617575e+07
1338814800,1.5493941544e+08
1338816600,5.1856186142e+07
1338818400,9.0802577451e+07
1338820200,1.0556531803e+08
1338822000,1.1718237424e+08
1338823800,1.3898455964e+08
1338825600,1.3628535851e+08
1338827400,1.0247574496e+08
1338829200,9.1956640773e+07
1338831000,9.7432432327e+07
1338832800,8.8790813551e+07
1338834600,8.3674202717e+07
1338836400,6.0729749275e+07
1338838200,7.2625880425e+07
1338840000,1.0422076079e+08
1338841800,7.2460925780e+07
1338843600,9.6591320022e+07
1338845400,8.4268962521e+07
1338847200,7.4945252415e+07
1338849000,6.6574095163e+07
1338850800,4.7654930440e+07
1338852600,5.8303553538e+07
1338854400,5.4390864856e+07
1338856200,6.9080910882e+07
1338858000,5.6932607013e+07
1338859800,4.8507945391e+07
1338861600,6.9068420496e+07
1338863400,9.1556867792e+07
1338865200,4.6454314603e+07
1338867000,3.2614898205e+07
1338868800,3.9338531413e+07
1338870600,4.0821422412e+07
1338872400,3.9926119525e+07
1338874200,7.1871122427e+07
1338876000,2.3087593084e+07
1338877800,1.8235230188e+07
1338879600,4.9283307370e+07
1338881400,2.9988395538e+07
1338883200,3.3113852292e+07
1338885000,2.6352587542e+07
1338886800,2.5389438224e+07
1338888600,3.9321406801e+07
1338890400,2.8335634345e+07
1338892200,2.3240279959e+07
1338894000,2.3619128880e+07
1338895800,2.9096881493e+07
1338897600,7.8040756830e+07
1338899400,4.7597468391e+07
1338901200,1.0215106995e+08
1338903000,5.5685202492e+07
1338904800,3.9310808330e+07
1338906600,5.5156128233e+07
1338908400,5.8089330998e+07
1338910200,7.9077950908e+07
1338912000,5.1843626913e+07
1338913800,5.6448142347e+07
1338915600,5.7233641399e+07
1338917400,7.1414334635e+07
1338919200,8.3144168728e+07
1338921000,9.1214193490e+07
1338922800,7.8268141890e+07
1338924600,1.0712053935e+08
1338926400,1.2117936871e+08
1338928200,8.9300982370e+07
1338930000,1.0636381838e+08
1338931800,9.3396914410e+07
1338933600,7.3629970044e+07
1338935400,8.3216616023e+07
1338937200,5.9964157280e+07
1338939000,6.9541714868e+07
1338940800,4.5509531851e+07
1338942600,5.3037266134e+07
1338944400,3.4504026871e+07
1338946200,1.7660012677e+07
1338948000,4.1769594929e+07
1338949800,3.1981690948e+07
1338951600,3.9307092126e+07
1338953400,2.9810943224e+07
1338955200,2.9305646554e+07
1338957000,7.6030837666e+06
1338958800,1.3407698574e+07
1338960600,2.1009507880e+07
1338962400,1.5182359212e+07
1338964200,3.0852029729e+07
1338966000,2.9752613387e+06
1338967800,4.4976347908e+06
1338969600,7.9081233573e+06
1338971400,2.5891077397e+06
1338973200,5.4774314195e+06
1338975000,3.7919146859e+06
1338976800,2.5631095514e+05
1338978600,2.9853276999e+06
1338980400,3.0517986963e+06
1338982200,5.2190212730e+06
1338984000,2.0524908210e+07
1338985800,3.9353985346e+07
1338987600,5.9209543972e+07
1338989400,8.2448153573e+07
1338991200,7.8012183672e+07
1338993000,3.7262415226e+07
1338994800,3.1000628863e+07
1338996600,4.5598482783e+07
1338998400,5.9704295132e+07
1339000200,4.2311933049e+07
1339002000,3.5402042871e+07
1339003800,4.6952252426e+07
1339005600,6.6571241967e+07
1339007400,4.0065647435e+07
1339009200,6.4899969558e+07
1339011000,4.5846512182e+07
1339012800,8.4574988465e+07
1339014600,9.8712854572e+07
1339016400,7.5750198524e+07
1339018200,4.2779799222e+07
1339020000,4.8594135475e+07
1339021800,8.8894054407e+07
1339023600,3.2546004070e+07
1339025400,3.8484851533e+07
1339027200,2.3263092894e+07
1339029000,3.3802527839e+07
1339030800,6.5647938478e+06
1339032600,1.1095591513e+07
1339034400,1.3316788306e+07
1339036200,8.8317409473e+06
1339038000,8.5123429500e+06
1339039800,7.8828117536e+06
1339041600,6.5326975987e+06
1339043400,2.8575859304e+06
1339045200,2.2154483709e+06
1339047000,7.4454321124e+06
1339048800,1.5183595499e+06
1339050600,7.8257111412e+06
1339052400,7.5756101233e+06
1339054200,1.0728344478e+07
1339056000,2.0647890447e+06
1339057800,2.5045135234e+06
1339059600,3.0938352146e+06
1339061400,7.8174193343e+06
1339063200,4.6636343686e+06
1339065000,1.0141714458e+07
1339066800,3.3353273193e+06
1339068600,2.2175025279e+06
1339070400,1.2730508326e+07
1339072200,2.8378108319e+07
1339074000,7.1950749495e+07
1339075800,5.0609257800e+07
1339077600,5.2471395179e+07
1339079400,5.3686316566e+07
1339081200,7.5862567204e+07
1339083000,5.5148743720e+07
1339084800,6.6971167990e+07
1339086600,3.0683218993e+07
1339088400,5.4770564448e+07
1339090200,8.4774757127e+07
1339092000,5.7958973606e+07
1339093800,3.7986291882e+07
1339095600,2.2806851795e+07
1339097400,4.7972881873e+07
1339099200,3.6012500897e+07
1339101000,3.5220603717e+07
1339102800,3.2543090097e+07
1339104600,6.1095010751e+07
1339106400,3.9064964283e+07
1339108200,4.0698321115e+07
1339110000,7.0101700988e+07
1339111800,1.5075876871e+07
1339113600,3.2555576763e+07
1339115400,2.5737554049e+07
1339117200,8.5111056098e+06
1339119000,1.4134067519e+07
1339120800,1.0128237806e+07
1339122600,1.7499274151e+07
1339124400,1.5267554201e+07
1339126200,1.7339919965e+07
1339128000,9.3847117868e+06
1339129800,2.0805195927e+07
1339131600,3.6966105837e+06
1339133400,3.0361882184e+06
1339135200,3.6152372475e+06
1339137000,2.1527218787e+06
1339138800,5.5877648473e+06
1339140600,6.7308931004e+06
1339142400,6.6748376953e+06
1339144200,1.9379020420e+06
1339146000,1.3779892913e+07
1339147800,9.7391703424e+06
1339149600,3.5594659591e+07
1339151400,4.3217057188e+07
1339153200,9.1720518608e+06
1339155000,1.4620938720e+07
1339156800,2.5239766392e+07
1339158600,5.0301197579e+07
1339160400,7.9931882620e+07
1339162200,8.9587259611e+07
1339164000,1.0277909117e+08
1339165800,8.3449044575e+07
1339167600,7.9123148577e+07
1339169400,6.9745011604e+07
1339171200,8.0674310949e+07
1339173000,5.5071354546e+07
1339174800,9.6616281574e+07
1339176600,7.9840875362e+07
1339178400,9.7417242727e+07
1339180200,8.1532460912e+07
1339182000,6.8713045333e+07
1339183800,5.9638519854e+07
1339185600,9.6411170813e+07
1339187400,7.9472684499e+07
1339189200,8.3998225734e+07
1339191000,6.9365544092e+07
1339192800,3.8722182498e+07
1339194600,3.9174371302e+07
1339196400,4.9433399965e+07
1339198200,6.5991220539e+06
1339200000,8.1019430027e+06
1339201800,2.8754031950e+07
1339203600,4.5327692742e+07
1339205400,8.3104819944e+06
1339207200,1.3579354136e+07
1339209000,1.4934726044e+07
1339210800,1.1899393282e+07
1339212600,8.0046919619e+06
1339214400,4.9824241126e+06
1339216200,4.7321123301e+06
1339218000,9.1362335503e+06
1339219800,9.5126162211e+06
1339221600,8.5250575769e+06
1339223400,9.1055824657e+06
1339225200,6.3159714826e+06
1339227000,7.8846206220e+06
1339228800,3.0849656639e+06
1339230600,3.6621547900e+06
1339232400,3.5014267201e+06
1339234200,3.9111242069e+06
1339236000,4.3544636945e+06
1339237800,2.4109516946e+06
1339239600,4.6429062021e+05
1339241400,3.5012201460e+06
1339243200,7.8772906940e+06
1339245000,1.4796760033e+07
1339246800,3.5714709107e+07
1339248600,1.5398742801e+07
1339250400,1.7297096416e+07
1339252200,3.8619141186e+07
1339254000,4.9006007201e+07
1339255800,2.7403343550e+07
1339257600,1.5376431960e+07
1339259400,1.9347799545e+07
1339261200,2.1610103506e+07
1339263000,1.3918044619e+07
1339264800,1.3182942475e+07
1339266600,8.9192164927e+06
1339268400,1.2679446290e+07
1339270200,6.4297164220e+06
1339272000,1.2628767413e+07
1339273800,6.2376035145e+06
1339275600,7.6035825199e+06
1339277400,1.3775480158e+07
1339279200,5.8257838364e+06
1339281000,5.7551112884e+06
1339282800,4.1435981218e+06
1339284600,8.5685940201e+06
1339286400,8.2954934680e+06
1339288200,1.5325030031e+07
1339290000,1.6079200629e+07
1339291800,3.4493307751e+07
1339293600,5.7672083742e+06
1339295400,8.6067552164e+06
1339297200,1.3049435575e+07
1339299000,6.0927763466e+06
1339300800,6.1013531508e+06
1339302600,1.4522188995e+07
1339304400,1.1038504556e+07
1339306200,1.5344531706e+07
1339308000,6.1638893260e+06
1339309800,1.0970371379e+07
1339311600,5.0982565915e+06
1339313400,5.0629882791e+06
1339315200,6.7582288999e+06
1339317000,4.7304796421e+06
1339318800,8.2082203045e+06
1339320600,4.1444701409e+06
1339322400,2.2989668514e+06
1339324200,3.9656339680e+06
1339326000,2.4619950662e+05
1339327800,2.0047449380e+06
1339329600,9.7665599098e+06
1339331400,1.5064293594e+07
1339333200,7.2719167279e+06
1339335000,6.8059503622e+06
1339336800,7.0406367419e+06
1339338600,9.5278295878e+06
1339340400,7.4042638864e+06
1339342200,8.5729653927e+06
1339344000,3.2938569308e+06
1339345800,3.4925269455e+06
1339347600,1.7410785831e+06
1339349400,1.0367284807e+07
1339351200,3.6285612444e+06
1339353000,1.9773082231e+07
1339354800,1.2078854483e+07
1339356600,5.0305528243e+06
1339358400,2.6732137284e+07
1339360200,3.5293145647e+07
1339362000,6.9962130497e+06
1339363800,1.3635843053e+07
1339365600,7.5774552495e+06
1339367400,5.4451408963e+06
1339369200,1.4500808239e+07
1339371000,3.5891026552e+07
1339372800,6.9587557464e+06
1339374600,1.1240091297e+07
1339376400,2.2311541936e+06
1339378200,1.2201680719e+07
1339380000,2.6187286209e+07
1339381800,4.7256532610e+07
1339383600,5.5720897460e+06
1339385400,3.3410908402e+06
1339387200,1.8769533815e+06
1339389000,1.9196472071e+06
1339390800,4.6462365470e+06
1339392600,2.8592022578e+05
1339394400,4.4818755171e+06
1339396200,2.6716537877e+05
1339398000,1.9659362233e+05
1339399800,7.0138326920e+04
1339401600,7.0910278545e+04
1339403400,4.1903419406e+07
1339405200,4.2513022149e+07
1339407000,2.3486726382e+06
1339408800,4.3639047154e+06
1339410600,4.0762236044e+06
1339412400,3.1758926630e+06
1339414200,1.2445739754e+07
1339416000,2.4564390817e+07
1339417800,2.1280099401e+07
1339419600,5.5671046336e+07
1339421400,7.5864905730e+07
1339423200,5.7305521649e+07
1339425000,6.4674975379e+07
1339426800,8.2188758468e+07
1339428600,1.0474862185e+08
1339430400,8.4339036106e+07
1339432200,6.2056269530e+07
1339434000,6.6445415731e+07
1339435800,8.9306899376e+07
1339437600,7.8578763922e+07
1339439400,1.1216993629e+08
1339441200,1.5691267749e+08
1339443000,7.2839953569e+07
1339444800,9.9595958704e+07
1339446600,8.9449817034e+07
1339448400,5.5220065082e+07
1339450200,7.2344139313e+07
1339452000,6.2906524690e+07
1339453800,5.1819005274e+07
1339455600,4.7687782920e+07
1339457400,3.1366647985e+07
1339459200,4.0985423085e+07
1339461000,1.9716822498e+07
1339462800,1.6398625132e+07
1339464600,9.7129315465e+06
1339466400,7.3272246882e+06
1339468200,2.1677741566e+06
1339470000,1.2488768594e+07
1339471800,1.1198623186e+07
1339473600,1.6146079802e+06
1339475400,4.0945816251e+06
1339477200,2.8115407363e+06
1339479000,8.1730454862e+05
1339480800,3.9605976622e+06
1339482600,2.4744792547e+06
1339484400,3.5874445174e+06
1339486200,1.9496572762e+06
1339488000,2.1120476715e+06
1339489800,1.2713847252e+06
1339491600,1.7654415219e+06
1339493400,1.0313901452e+06
1339495200,8.1878198424e+06
1339497000,3.2611609327e+06
1339498800,2.3202973093e+06
1339500600,2.1176433265e+06
1333742400,8.1027580139e+06
1333749600,6.4712944405e+06
1333756800,3.7750808314e+06
1333764000,4.0096232647e+06
1333771200,3.5479924439e+06
1333778400,2.0024369347e+06
1333785600,1.7153686278e+06
1333792800,3.2928084912e+06
1333800000,7.3798383923e+05
1333807200,5.2603618451e+05
1333814400,4.1384846321e+06
1333821600,2.8405132151e+06
1333828800,6.5096134447e+05
1333836000,7.9170849474e+06
1333843200,4.1571004283e+06
1333850400,2.6671224709e+06
1333857600,3.8164554306e+06
1333864800,1.5838246432e+06
1333872000,2.0642218721e+06
1333879200,3.3327430786e+06
1333886400,3.5167627649e+06
1333893600,5.9404003857e+06
1333900800,3.5780901953e+06
1333908000,1.1231420613e+07
1333915200,3.3383015976e+06
1333922400,2.9513797557e+06
1333929600,6.1560049814e+06
1333936800,9.8138155831e+06
1333944000,1.1234088829e+07
1333951200,5.0241578774e+06
1333958400,6.0692214404e+06
1333965600,1.7155644240e+06
1333972800,6.4867168708e+06
1333980000,6.9181358041e+07
1333987200,9.9262004297e+07
1333994400,7.1987785516e+07
1334001600,8.0112805819e+07
1334008800,8.1912798791e+07
1334016000,6.1427942351e+07
1334023200,6.1064374680e+07
1334030400,3.6314302697e+07
1334037600,1.0645751046e+07
1334044800,1.9338858792e+07
1334052000,2.1802964136e+06
1334059200,1.1991244428e+07
1334066400,6.1187809348e+07
1334073600,5.3725178263e+07
1334080800,5.3463004861e+07
1334088000,5.5575892062e+07
1334095200,5.0167700510e+07
1334102400,5.3796076610e+07
1334109600,4.0744015103e+07
1334116800,4.2216167979e+07
1334124000,6.3171434028e+07
1334131200,7.1709083811e+07
1334138400,9.7969373248e+07
1334145600,4.5121016460e+06
1334152800,1.1639624562e+08
1334160000,1.0224896874e+08
1334167200,7.5552371255e+07
1334174400,1.0165871594e+08
1334181600,6.9145218774e+07
1334188800,5.1322444516e+07
1334196000,3.7280839403e+07
1334203200,3.4922099223e+07
1334210400,1.6518705133e+07
1334217600,2.1136513037e+07
1334224800,1.2666699616e+07
1334232000,1.1642934254e+07
1334239200,4.2618226703e+07
1334246400,3.6255989918e+07
1334253600,5.6485707291e+07
1334260800,8.7449151899e+07
1334268000,8.5857971051e+07
1334275200,8.5784218442e+07
1334282400,2.9309153145e+07
1334289600,4.0157405658e+07
1334296800,3.5132050287e+07
1334304000,7.4234902912e+06
1334311200,7.2843883760e+06
1334318400,1.1783313024e+07
1334325600,5.1213308896e+07
1334332800,7.9695998668e+07
1334340000,8.7555285157e+07
1334347200,9.4491712703e+07
1334354400,6.5178826579e+07
1334361600,2.8298673377e+07
1334368800,1.4310215211e+07
1334376000,7.1513089184e+06
1334383200,2.9211191498e+07
1334390400,2.7013193116e+07
1334397600,6.4579952136e+06
1334404800,4.7663457326e+06
1334412000,6.2939397751e+06
1334419200,7.6402593863e+06
1334426400,7.4583830895e+06
1334433600,4.8247746096e+07
1334440800,4.7980834276e+06
1334448000,3.0135778581e+06
1334455200,7.3682973522e+06
1334462400,3.6688563030e+07
1334469600,7.1343570102e+07
1334476800,1.6736110397e+07
1334484000,2.4281420316e+06
1334491200,4.4283809239e+06
1334498400,3.9523051110e+06
1334505600,5.6431184269e+06
1334512800,1.3071929345e+07
1334520000,2.7241113445e+07
1334527200,2.1741100343e+06
1334534400,1.0211217488e+07
1334541600,2.4481929059e+07
1334548800,2.6553265649e+07
1334556000,7.7003364861e+06
1334563200,4.6873403196e+06
1334570400,4.1602028067e+06
1334577600,7.1971192786e+06
1334584800,5.9610420151e+07
1334592000,8.1363464751e+07
1334599200,5.5808863555e+07
1334606400,8.4967753112e+07
1334613600,8.0517864413e+07
1334620800,2.6191734329e+07
1334628000,3.3221773759e+07
1334635200,8.8991372004e+06
1334642400,4.1987750591e+06
1334649600,2.1288445501e+06
1334656800,8.0504125979e+06
1334664000,6.7279744063e+06
1334671200,4.2361945096e+07
1334678400,9.8372606873e+07
1334685600,7.4903718284e+07
1334692800,,
1334700000,6.6416016546e+07
1334707200,3.7210096440e+07
1334714400,3.0189783305e+07
1334721600,2.3878895389e+07
1334728800,4.8256667301e+07
1334736000,4.0202082165e+07
1334743200,2.3655325454e+07
1334750400,7.6551684009e+07
1334757600,1.2784877504e+08
1334764800,9.1579847738e+07
1334772000,8.1061567300e+07
1334779200,5.2071906720e+07
1334786400,6.0954270864e+07
1334793600,5.7370849584e+07
1334800800,5.0032082882e+07
1334808000,8.8901629957e+06
1334815200,2.9069901442e+07
1334822400,6.5646226143e+06
1334829600,6.9839436547e+06
1334836800,1.4758764438e+07
1334844000,5.7332378974e+07
1334851200,1.0385947124e+08
1334858400,1.1718090694e+08
1334865600,1.1559088210e+08
1334872800,8.5401311172e+07
1334880000,2.6038494977e+07
1334887200,2.6398611029e+07
1334894400,2.9256938000e+07
1334901600,1.5499957089e+07
1334908800,1.6021233085e+07
1334916000,1.6671845808e+07
1334923200,2.6663726061e+07
1334930400,7.7568426726e+07
1334937600,9.2661831253e+07
1334944800,6.2604674413e+07
1334952000,7.3100071919e+07
1334959200,1.0258826554e+08
1334966400,8.4823884801e+07
1334973600,5.8329656005e+07
1334980800,1.9731907017e+07
1334988000,3.6539524356e+07
1334995200,1.6603975243e+07
1335002400,1.7142480485e+07
1335009600,6.3878199783e+06
1335016800,3.6520180891e+06
1335024000,5.5430068392e+07
1335031200,8.6371621686e+06
1335038400,7.4100092216e+06
1335045600,6.5024352659e+06
1335052800,3.3880104819e+06
1335060000,8.3497192671e+06
1335067200,2.5724856795e+06
1335074400,4.6572314045e+06
1335081600,1.7934994505e+06
1335088800,1.2451545991e+06
1335096000,5.5671661488e+06
1335103200,3.4591283115e+06
1335110400,3.2847383006e+07
1335117600,5.6210924000e+07
1335124800,1.4075325516e+07
1335132000,2.8866606958e+07
1335139200,3.7371345633e+07
1335146400,5.5949301598e+06
1335153600,4.6784318747e+06
1335160800,1.1766790420e+07
1335168000,4.3607396709e+05
1335175200,1.7932125025e+06
1335182400,9.1037567514e+06
1335189600,7.0983915886e+07
1335196800,1.0839141854e+08
1335204000,8.6497788902e+07
1335211200,1.0515072934e+08
1335218400,6.0910044327e+07
1335225600,3.6376149737e+07
1335232800,1.1916707418e+07
1335240000,7.1068650087e+07
1335247200,2.6550131655e+07
1335254400,2.6739674329e+07
1335261600,4.3379158523e+07
1335268800,3.9616176264e+07
1335276000,1.1637968951e+08
1335283200,9.7067433021e+07
1335290400,6.4781546779e+07
1335297600,8.9099595814e+07
1335304800,8.7040305147e+07
1335312000,5.0139081882e+07
1335319200,3.9798667407e+07
1335326400,6.2435152753e+07
1335333600,4.5161509155e+07
1335340800,7.7457824114e+06
1335348000,1.9402951770e+06
1335355200,8.2214406339e+06
1335362400,6.7361878599e+07
1335369600,8.0775543567e+07
1335376800,7.6180983454e+07
1335384000,6.9678726419e+07
1335391200,1.0153694260e+08
1335398400,3.9262544087e+07
1335405600,1.9473436990e+07
1335412800,6.1304039498e+07
1335420000,1.9269160179e+07
1335427200,2.0557352000e+07
1335434400,2.4584596738e+07
1335441600,2.0944725311e+07
1335448800,9.8656423676e+07
1335456000,9.1702144905e+07
1335463200,8.3476185434e+07
1335470400,8.8665973866e+07
1335477600,6.4765624487e+07
1335484800,4.1789732462e+07
1335492000,5.0300941649e+07
1335499200,5.6545908963e+07
1335506400,5.3163734522e+07
1335513600,3.7416940718e+07
1335520800,1.3503916446e+07
1335528000,2.5191352156e+07
1335535200,1.0449931776e+08
1335542400,7.5734187362e+07
1335549600,5.4894777782e+07
1335556800,4.4954980010e+07
1335564000,5.8964109026e+07
1335571200,7.0558738362e+07
1335578400,1.3381200789e+07
1335585600,1.4917550795e+07
1335592800,7.8398615437e+06
1335600000,8.7378593755e+06
1335607200,9.3501526909e+06
1335614400,1.9394108209e+07
1335621600,1.0742069150e+07
1335628800,3.1053946089e+07
1335636000,1.6973406949e+07
1335643200,1.9804719353e+07
1335650400,1.1488816259e+07
